Iteration, Model, valeur n, moyenne, val max, val min, difference max-min, ecart type
4, P1, 10, 77.35557776419083900000,  60.54322346866676,  98.25767408524278, 37.71445061657602, 10.01691840733311897555
5, P1, 10, 76.22162387242567000000,  63.89689048619362,  85.77481826292018, 21.87792777672656, 7.09907623712362660822
6, P1, 10, 62.47090681471440140000,  53.86489518163824,  76.47706157951083, 22.61216639787259, 7.54936800804554858199
7, P1, 10, 73.65465217174537500000,  64.10984957225827,  95.05282495255203, 30.94297538029376, 9.88198226588167958038
8, P1, 10, 73.26858237169076800000,  57.85002405422526,  94.13535539252777, 36.28533133830251, 11.22040289738177404329
9, P1, 10, 75.08277516069381800000,  62.20484370298068,  89.92896196180384, 27.72411825882316, 7.35864091817919824362
10, P1, 10, 75.39719189760295800000,  60.9394931966148,  87.5624457937856, 26.6229525971708, 8.55329164167102856539
11, P1, 10, 75.93509474506884650000,  63.380439100197655,  95.66992876642782, 32.289489666230165, 9.53408031187947305211
12, P1, 10, 76.38115092760452550000,  59.051437878990335,  91.53217956766035, 32.480741688670015, 11.21203170114045379570
13, P1, 10, 70.29055221479895000000,  57.28330996476025,  89.87336758596358, 32.59005762120333, 8.47507168300760415599
14, P1, 10, 61.61089397049011240000,  54.93737542100464,  71.96745835421594, 17.03008293321130, 6.22215383797051847792
15, P1, 10, 76.93377620625209300000,  63.31089856499199,  96.90140682630548, 33.59050826131349, 10.89188484169538671517
16, P1, 10, 72.80086273310775200000,  58.66349731255448,  89.67577578664202, 31.01227847408754, 8.98573234574595239120
17, P1, 10, 77.28012314898119060000,  62.789062235446856,  90.28721555677494, 27.498153321328084, 9.13889854891425599411
18, P1, 10, 70.49898916070869140000,  58.1416914093033,  86.37767589130274, 28.23598448199944, 8.91721919633408702676
19, P1, 10, 76.56507220939471100000,  61.32068303223564,  92.06085164099542, 30.74016860875978, 11.73588286984614035116
20, P1, 10, 77.98162716601059000000,  58.17442229184787,  96.7579676440036, 38.58354535215573, 12.61523606277732730302
21, P1, 10, 77.80642383445184700000,  65.49234493151977,  92.12468971888615, 26.63234478736638, 9.19445883350488209030
22, P1, 10, 73.90808227948439600000,  63.78244964155176,  91.39983611074075, 27.61738646918899, 8.27322210710503644375
23, P1, 10, 69.74281410258841050000,  59.167313727867985,  90.47604511683383, 31.308731388965845, 10.12772214245278537042
24, P1, 10, 72.50224690042420750000,  60.05272252459322,  86.16618274188818, 26.11346021729496, 8.44244412271234420063
25, P1, 10, 71.79451685201436800000,  56.27754404553494,  86.77220161191774, 30.49465756638280, 11.21530654731358251753
26, P1, 10, 77.53896268874091200000,  69.35200111346558,  87.60738823581738, 18.25538712235180, 6.86127158035900172304
27, P1, 10, 73.58417788234883000000,  56.96111734735229,  90.61235895272831, 33.65124160537602, 9.50501076618763698865
28, P1, 10, 77.61418652262214200000,  70.29629403136565,  87.51404434533823, 17.21775031397258, 5.17631556304584217435
29, P1, 10, 75.49665064753962200000,  62.69047795222007,  90.91656538598308, 28.22608743376301, 9.32724492729012108496
30, P1, 10, 72.44264714505151900000,  51.23026915706393,  81.99419575899256, 30.76392660192863, 8.68558532487582458585
31, P1, 10, 65.49020274288282750000,  52.07556633651953,  83.59124548490787, 31.51567914838834, 9.71886756683109341138
32, P1, 10, 74.72510815984129000000,  66.87800609052854,  84.20748629528447, 17.32948020475593, 5.73682793810949564497
33, P1, 10, 72.53011251833755900000,  57.9362579941464,  85.56277216580776, 27.62651417166136, 7.64482080556778063203
34, P1, 10, 76.87035423396730600000,  59.91473475257572,  90.74755506178914, 30.83282030921342, 9.41783097315762288055
35, P1, 10, 66.07936079891121010000,  50.046265723471116,  91.61352865003336, 41.567262926562244, 12.22709839167479252158
36, P1, 10, 66.10778012805029140000,  55.19687975958117,  92.94311249551016, 37.74623273592899, 12.88936054178907029832
37, P1, 10, 72.55134695858934000000,  61.92748926543213,  82.05830686258763, 20.13081759715550, 5.55179581568976073115
38, P1, 10, 71.68887452229586400000,  63.82406380251896,  88.38072407533173, 24.55666027281277, 8.11714490578643658023
39, P1, 10, 67.65973378054404160000,  58.95914090171711,  77.44341095817846, 18.48427005646135, 5.96431697890634727416
40, P1, 10, 79.06882816068932000000,  71.61369528920434,  84.3576857174585, 12.74399042825416, 4.64309367827844905702
41, P1, 10, 75.48750354881911100000,  66.48885642253897,  89.31442850882496, 22.82557208628599, 8.27870906836935777885
42, P1, 10, 80.76745236170747900000,  72.0463985293536,  96.70156183694307, 24.65516330758947, 7.80730205462899115325
43, P1, 10, 74.62500796574113200000,  63.47773176034675,  92.20535894084325, 28.72762718049650, 10.40373201869692497765
44, P1, 10, 76.67466720474052140000,  58.240950779194264,  89.38470883367057, 31.143758054476306, 10.28525558692958521500
45, P1, 10, 69.16030559411350360000,  57.69802822736377,  93.34927657998638, 35.65124835262261, 11.75641133760479807912
46, P1, 10, 66.67070880296466360000,  55.974108655253616,  84.24769083964156, 28.273582184387944, 8.41517033192423748942
47, P1, 10, 71.48474146632307140000,  60.41282344972498,  89.44487466229437, 29.03205121256939, 7.81532231071833425486
48, P1, 10, 72.35312008513890300000,  67.61783240084577,  77.36245776127033, 9.74462536042456, 3.40171571858949084870
49, P1, 10, 67.96000145662986760000,  59.4881290227602,  92.57796456366324, 33.08983554090304, 9.82804131394773269545
